Restaurant: Kotipizza Helsinki - Munkkivuori, address: Huopalahdentie 22, 00350 Helsinki
Restaurant: Kaakaopuu, address: Urho Kekkosenkatu 1A, 00100 Helsinki
Restaurant: Bank Bar & Bistro, address: Unioninkatu 20, 00130 Helsinki
Restaurant: Spis, address: Kasarmikatu 26, 00130 Helsinki
Restaurant: King Kebab, address: Mäkelänkatu 31, 00550 Helsinki
Restaurant: Leevi's Coffee, address: Esplanadin puisto, 00100 Helsinki
Restaurant: Pikkubaari, address: Huopalahdentie 13, 00330 Helsinki
Restaurant: Karaoke Bar Yökyöpeli, address: Fabianinkatu 17, HELSINKI
Restaurant: East Food Corner Kontula, address: Kurkimäentie 17, 00700 Helsinki
Restaurant: Sturen Pizzeria, address: Sturenkatu 35, 00550 Helsinki
Restaurant: Jorkka & Eija Oy, address: Keskiyöntie 51 A 1, HELSINKI
Restaurant: Taivis, address: Eteläinen Hesperiankatu 40, 00100 Helsinki
Restaurant: Stockmann Deli, address: Itäkeskus kauppakeskus 1.krs, 00930 Helsinki
Restaurant: Kallion Mestari, address: Kustaankatu 4, HELSINKI
Restaurant: Ravintola Port, address: Rahtarinkatu 1, 00980 Helsinki
Restaurant: Ravintola Santa Fe, address: Aleksanterinkatu 15, 00100 Helsinki
Restaurant: Manskun Pizza Kebab, address: Mannerheimintie 130, 00270 Helsinki
Restaurant: Good Life Coffee, address: Vilhonvuorenkatu 7-9, 00500 Helsinki
Restaurant: Skiffer Erottaja, address: Erottajankatu 11, 00130 Helsinki
Restaurant: SilverDollar Oy, address: Hämeentie 23, HELSINKI
Restaurant: Sky Express, address: Annankatu 31, 00100 Helsinki
Restaurant: Made in Kallio, address: Vaasankatu 14, 00550 Helsinki
Restaurant: HK Makkarabaari, address: Kauppakeskus Kamppi, Urho Kekkosen katu 1, 00100 Helsinki
Restaurant: Jäähallin ravintola, address: Nordenskiöldinkatu 11-13, 00250 Helsinki
Restaurant: Ravintola 91.1 Kumpulantie, address: Kumpulantie 7, 00520 Helsinki
Restaurant: Paasinkellari, address: Paasivuorenkatu 5, 00530 Helsinki
Restaurant: Swagatam, address: Runeberginkatu 40, 00260 Helsinki
Restaurant: Ravintola VPK, address: Albertinkatu 29, HELSINKI
Restaurant: Albert's Coffee & Vintage, address: Albertinkatu 17, 00120 Helsinki
Restaurant: Ravintola Willihanhi, address: Puustellinpolku 8, 00410 Helsinki
Restaurant: Zetor, address: Mannerheimintie 3—5, 00100 Helsinki
Restaurant: Amica Arcada, address: Jan-Magnus Janssonin Aukio 1, 00550 Helsinki
Restaurant: Chilli Keskuskatu 6, address: Keskuskatu 6, 00100 Helsinki
Restaurant: Kampin Pippuri, address: Runeberginkatu 4 A, 00100 Helsinki
Restaurant: Munkkiniemen pizzeria kebab, address: Huopalahdentie 7, 00330 Helsinki
Restaurant: Hertta 5, address: Laivalahdenportti 2, 00810 Helsinki
Restaurant: Lounasravintola Esteri, address: Esterinportti 2, 00240 Helsinki
Restaurant: Sokos Café, address: Mannerheimintie 9, 00100 Helsinki
Restaurant: Paris Pub, address: Keinulaudankuja 4, HELSINKI
Restaurant: mbar, address: Mannerheimintie 22-24, 00100 Helsinki
Restaurant: Kebab Palace, address: Itäkatu 1 / Bulevardi, 1. krs (liiketila 167B), 00930 Helsinki
Restaurant: Kahvi Ilo, address: Kuparitie 1, 00440 Helsinki
Restaurant: Lounaskahvila Raiku, address: Hämeentie 1, 00530 Helsinki
Restaurant: Chai Wan Teehuone, address: Aleksanterinkatu 28, 00180 Helsinki
Restaurant: Hartwall Areena Ravintolat, address: Areenankuja 1, HELSINKI
Restaurant: Ravintola Dacca, address: Itämerenkatu 16, 00180 Helsinki
Restaurant: Katri Antell - Paciuksenkatu 21, address: Paciuksenkatu 21, 00270 Helsinki
Restaurant: Ravintola U Kaleva, address: Kalevankatu 3, HELSINKI
Restaurant: Kotileipomo Eromanga, address: Pohjoinen Makasiinikatu 6, 00130 Helsinki
Restaurant: Moko Market Café, address: Perämiehenkatu 10, 00150 Helsinki
Restaurant: Phad thai cafe & restaurant, address: Urheilukatu 36, 00250 Helsinki
Restaurant: Töölön kahvila, address: Töölönkatu 50, 00250 Helsinki
Restaurant: Himabaari, address: Kontulankaari 1 B, HELSINKI
Restaurant: Neste Oil Motorest Eläintarha, address: Nordenskiöldinkatu 22, 00240 Helsinki
Restaurant: Octopus Pizza & Kebab, address: Vaasankatu 15L, 00530 Helsinki
Restaurant: Happiness, address: Vuorikatu 14 (Kaisaniemen metroasema), 00100 Helsinki
Restaurant: La Famiglia, address: Keskuskatu 3, 00100 Helsinki
Restaurant: Ristorante Italo, address: Mannerheimintie 20, 00100 Helsinki
Restaurant: Sundmans Krog, address: Eteläranta 16, 00130 Helsinki
Restaurant: Picnic Ogeli Kylänvanhimmantie 29, address: Kylänvanhimmantie 29, 00640 Helsinki
Restaurant: Moko Market & Café Sörnäinen, address: Vilhonvuorenkatu 11, 00500 Helsinki
Restaurant: China Inn, address: Hämeentie 101, 00550 Helsinki
Restaurant: cafe Rixi, address: itämerenkatu 16, 00180 Helsinki
Restaurant: TeeMaa Tea house, address: Mechelininkatu 15, 00100 Helsinki
Restaurant: Bar Cafe Haagan Helmi, address: Näyttelijäntie 14 C, HELSINKI
Restaurant: Bar 7 Blings, address: Vilhonkatu 7, 00100 Helsinki
Restaurant: Cafe Compass, address: Ehrenströmintie 1, 00140 Helsinki
Restaurant: Herkkulounas NT, address: Abraham wetterin tie 4, 00810 Helsinki
Restaurant: Majakkalaiva Relandersgrund, address: Meritullintori, 00170 Helsinki
Restaurant: Talvipuutarha, address: Hammarskjöldintie 1, 00250 Helsinki
Restaurant: Kotipizza Käpylä, address: Oulunkyläntie 2, 00600 Helsinki
Restaurant: Picnic Fredrikinkatu 28, address: Fredrikinkatu 28, 00120 Helsinki
Restaurant: Ravintola Seurasaari, address: Seurasaari, 00250 Helsinki
Restaurant: South China, address: Ratapihantie 11, 00520 Helsinki
Restaurant: Ravintola Las Vegas, address: Viides linja 8, HELSINKI
Restaurant: Ravintola Mäkikupla, address: Torkkelinkatu 2, 00500 Helsinki
Restaurant: It Is Deli Café, address: Tallinnanaukio, 1.krs, 00900 Helsinki
Restaurant: Ravintola Elite, address: Eteläinen Hesperiankatu 22, HELSINKI
Restaurant: Biljardi Metropool, address: Toinen linja 3, HELSINKI
Restaurant: Fino-Bar & Grill, address: Malmin kauppatie 18, HELSINKI
Restaurant: M/S Marival II Laivaravintola, address: Hiekkajaalanranta, HELSINKI
Restaurant: Rastilan Kartano, address: Karavaanikatu 4, 00980 Helsinki
Restaurant: Pizzataxi Kannelmäki, address: Klaneettitie 7, 00420 Helsinki
Restaurant: Habibi (Forum), address: Mannerheimintie 20, 00100 Helsinki
Restaurant: Kotipizza Kruunuhaka, address: Mariankatu 10, 00170 Helsinki
Restaurant: Bar 52, address: Heikkiläntie 2, HELSINKI
Restaurant: Ravintola Malmin Paratiisi, address: Hietakummuntie 16 a, 00700 Helsinki
Restaurant: Kok Thai, address: Runeberginkatu 56, 00260 Helsinki
Restaurant: Cafe Kasarmitori, address: Fabianinkatu / Pohjoinen Makasiinikatu, 00130 Helsinki
Restaurant: Factory-Aleksi, address: aleksanterinkatu 13, 00100 Helsinki
Restaurant: Inter Pizza Malminkartano, address: Luutnantinaukio 5, 00410 Helsinki
Restaurant: Kaski bistro & baari, address: Latokartanonkaari 23, 00790 Helsinki
Restaurant: Ravintola Uunisaari, address: Uunisaari, 00000 Helsinki
Restaurant: Ravintola Nyyrikin Iltatähti, address: Pohjolankatu 2, HELSINKI
Restaurant: Cafe Ursula, address: Ehrenströmintie 3, 00140 Helsinki
Restaurant: Gate1, address: Helsinki-Malmin Lentoasema, 00700 Helsinki
Restaurant: Dubliner, address: Mannerheimintie 5, HELSINKI
Restaurant: Lounaskahvila Rannikko, address: Hermannin rantatie 10, 2. krs, 00580 Helsinki
Restaurant: Cafe M/S Otto, address: Harustie 2, 00980 Helsinki
Restaurant: Bar 62, address: Metsäpurontie 16, HELSINKI
Restaurant: Siima Baari, address: Vaasankatu 25 A, HELSINKI
Restaurant: Sture Jazz Bar, address: Sturenkatu 29, HELSINKI
Restaurant: Arnolds Bakery & Coffee Shop Kamppi, address: Urho Kekkosen katu 1, 00100 Helsinki
Restaurant: Pizza Hut Citykäytävä, address: Aleksanterinkatu 21, 00100 Helsinki
Restaurant: Ravintola Seurahuone Restaurang, address: Kaivokatu 12, HELSINKI
Restaurant: Blancco (Pitäjänmäki), address: Pitäjänmäentie 14, 00380 Helsinki
Restaurant: Henry's Pub, address: Simonkatu 3, 00100 Helsinki
Restaurant: Ravintola Gurans, address: Mannerheimintie 168B, 00300 Helsinki
Restaurant: Terassibar, address: Porthaninkatu 9, HELSINKI
Restaurant: Classic Pizza Helsinki Stockmann, address: Aleksanterinkatu 52, 00170 Helsinki
Restaurant: Ravintola Solna, address: Solnantie 26, 00330 Helsinki
Restaurant: Pizzataxi Malmi, address: Kirkonkyläntie 14, 00700 Helsinki
Restaurant: Cafe Oulunkylä, address: Oulunkyläntie 7, 00600 Helsinki
Restaurant: Savoy, address: Eteläesplanadi 14, 00130 Helsinki
Restaurant: Olutravintola Nurkka, address: Ratavartijankatu 3, HELSINKI
Restaurant: Coffee House, address: Asema-aukio 2, 00100 Helsinki
Restaurant: Picnic Fredrikinkatu 61, address: Fredrikinkatu 61, 00100 Helsinki
Restaurant: Goce Bar & Kitchen, address: Yrjönkatu 18, 00120 Helsinki
Restaurant: Tortilla House, address: Urho Kekkosen katu 1, 00100 Helsinki
Restaurant: Havis, address: Eteläranta 16, 00130 Helsinki
Restaurant: Ravintola Ilo, address: Konalankuja 1-3, 00390 Helsinki
Restaurant: Ravintola Carelia, address: Mannerheimintie 56, HELSINKI
Restaurant: Ravintola Hong Kong, address: Sallinkatu 3, 00260 Helsinki
Restaurant: Kolme Kaisaa, address: Hämeentie 29, 00500 Helsinki
Restaurant: William K. Tennispalatsi, address: Fredrikinkatu 65, 00100 Helsingfors
Restaurant: McDonald's Itäkeskus, address: Itäkatu 1 A 13, 00930 Helsinki
Restaurant: Tsemppi Pubi, address: Kirstinkatu 13, 00510 Helsinki
Restaurant: Blue Corner, address: Svinhufvudintie 1, 00570 Helsinki
Restaurant: Cafe Agricola, address: Tehtaankatu 23 (sisäpihalta sisään), 00150 Helsinki
Restaurant: Vin-Vin, address: Kalevankatu 6, 00100 Helsinki
Restaurant: Zakura, address: Gyldenintie 2, 00200 Helsinki
Restaurant: Unicafe Viikuna, address: Agnes Sjöbergin katu 2, 00710 Helsinki
Restaurant: Habibi Deli, address: Mannerheimintie 20, 00100 Helsinki
Restaurant: Ravintola Miami, address: Yrttimaantie 26, 00740 Helsinki
Restaurant: New Bamboo Center, address: Annankatu 29, 00100 Helsinki
Restaurant: Ravintola A-Hana, address: Palokoukunkuja 4, HELSINKI
Restaurant: Maunulan maja, address: Metsäläntie, 00620 Helsinki
Restaurant: Nanking, address: Kalevankatu 28, 00100 Helsinki
Restaurant: Ravintola Manala, address: Museokatu 10, HELSINKI
Restaurant: Mantra, address: Laivalahdenkaari 42, 00810 Helsinki
Restaurant: HelmiSimpukka Pukinmäki, address: Ratavallintie 1, 00720 Helsinki
Restaurant: Pizza Service Laajasalo, address: Yliskyläntie 3 b, 00840 Helsinki
Restaurant: Kahvikeiju, address: Oulunkyläntie 7, 00600 Helsinki
Restaurant: Cafe Yrjö, address: Yrjönkatu 21 B, 00100 Helsinki
Restaurant: MO´DE, address: Viipurinkatu 18, 00510 Helsinki
Restaurant: Puistolan Pizzapalvelu, address: Puistolantori 1, 00760 Helsinki
Restaurant: Linko, address: Linnankoskenkatu 12, 00250 Helsinki
Restaurant: Fanny Goes to Hollywood, address: Bulevardi 40, 00120 Helsinki
Restaurant: Prankkari, address: Kaarlenkatu 1, 00530 Helsinki
Restaurant: Marocco, address: Museokatu 7, 00100 Helsinki
Restaurant: Café Kiasma, address: Mannerheiminaukio 1, HELSINKI
Restaurant: Hakaniemenrannan grilli, address: Mäkelänkatu, 00550 Helsinki
Restaurant: Restaurant Lime Tree, address: Sandelsinkatu 2, 00260 Helsinki
Restaurant: Kahvila Harlekiini, address: Porthaninkatu 5, 00530 Helsinki
Restaurant: Scanburger, address: Urho Kekkosen katu 1, HELSINKI
Restaurant: Kanniston Leipomo Kankurinkatu, address: Kankurinkatu 6, 00150 Helsinki
Restaurant: Bar 21, address: Helsinginkatu 21, HELSINKI
Restaurant: Pub Päätön Kana, address: Pohjolankatu 2, HELSINKI
Restaurant: Bar Loosister, address: Hämeentie 50, HELSINKI
Restaurant: Ravintola Pompei, address: Snelmanninkatu 16, 00170 Helsinki
Restaurant: Bar High Level, address: Mannerheimintie 130, 00270 Helsinki
Restaurant: Hesarin Lippa, address: Helsinginkatu 19, 00500 Helsinki
Restaurant: Olutravintola Jano, address: Mäkitorpantie 11, 00620 Helsinki
Restaurant: Robert's Coffee Olympiaterminaali, address: Olympiaranta 1, 00140 Helsinki
Restaurant: Skiffer Liuskaluoto, address: Liuskaluoto, 00140 Helsinki
Restaurant: Tapahtumatalo Bank, address: Unioninkatu 20, 00130 Helsinki
Restaurant: Picnic Ruoholahti, address: Itämerenkatu 11, 00180 Helsinki
Restaurant: Ooster Olut- ja viinihuone, address: Helsingin rautatieasema, länsisiipi, HELSINKI
Restaurant: Karl Fazer Café, address: Kluuvikatu 3, 00100 Helsinki
Restaurant: Kart'in Club, address: Koskelantie 39, 00610 Helsinki
Restaurant: Angleterre, address: Fredrikinkatu 47, HELSINKI
Restaurant: Johto Cafe, address: Urho Kekkosen katu 1 5.krs, 00100 Helsinki
Restaurant: Cafe Kauppatori, address: Kauppatori, 00130 Helsinki
Restaurant: Antell Itämerentori, address: Itämerenkatu 15, 00180 Helsinki
Restaurant: Ravintola Sling In Bar, address: Mikonkatu 8 2. krs, HELSINKI
Restaurant: Teeritupa, address: Pekanraitti 4, HELSINKI
Restaurant: Barbarossa pizzaria & kebab, address: Yrjönkatu 29 (armas yökerhön vieressä), 00100 Helsinki
Restaurant: Snacky Pukinmäki, address: Malminkaari 2a, 00720 Helsinki
Restaurant: Synapsian lounaskahvio, address: Nordenskiöldinkatu 18 B, 00250 Helsinki
Restaurant: Factory-Pitäjänmäki, address: Valimotie 13, 00380 Helsinki
Restaurant: Subway Columbus, address: Vuotie 45, 00980 Helsinki
Restaurant: König restaurant, address: Mikonkatu 4, HELSINKI
Restaurant: Night People Oy, address: Iso Puistotie 1, HELSINKI
Restaurant: Ehon tehtaanmyymälä, address: Lämmittäjänkuja 2, 00880 Helsinki
Restaurant: Ani, address: Telakkakatu 2, 00150 Helsinki
Restaurant: Sagun Nepal, address: Kontulankaari 1, 00940 Helsinki
Restaurant: Café Balzac, address: Iso Roobertinkatu 3-5, 00120 Helsinki
Restaurant: Wanha Mylly, address: Linnanrakentajantie 12, 00810 Helsinki
Restaurant: F8-ravintolamaailma, Stockmann 8. krs, address: Aleksanterinkatu 52, 00100 Helsinki
Restaurant: Amica Maistraatinportti, address: Maistraatinportti 2, 00240 Helsinki
Restaurant: Ravintola Erätupa, address: Hiihtomäentie 38, 00800 Helsinki
Restaurant: Ravintola Persilja, address: Tallbergin Puistotie 1, 00200 Helsinki
Restaurant: Ravintola Musta Hevonen, address: Vanha Viertotie 18, 00350 Helsinki
Restaurant: Marian konditoria (leipomon myymälä), address: Orakas 5, 00760 Helsinki
Restaurant: Taikalamppu, address: Torkkelinkatu 21, 00350 Helsinki
Restaurant: Café Ursula, Kaivopuisto, address: Ehrenströmintie 3, HELSINKI
Restaurant: Satkar, address: Fredrikinkatu 46, 00100 Helsinki
Restaurant: Ravintola Service Center, address: Satamakaari 35c, 00980 Helsinki
Restaurant: Troikka, address: Caloniuksenkatu 3, 00100 Helsinki
Restaurant: Ravintola Kolmas Linja, address: Kolmas linja 6, HELSINKI
Restaurant: Miyako, address: Iso Roobertinkatu 11, 00120 Helsinki
Restaurant: Kallen Konditoria, address: Aleksis Kiven katu 58, 00510 Helsinki
Restaurant: Stadin Chili Kebab, address: Iso Roobertinkatu 19, 00120 Helsinki
Restaurant: Unicafe Topelias, address: Unioninkatu 38, 00170 Helsinki
Restaurant: Bierhuis Rotterdam, address: Tennispalatsinaukio 4, HELSINKI
Restaurant: Wallilan kahvikellari, address: Mäkelänkatu 41, 00550 Helsinki
Restaurant: Gastrobar Emo, address: Kasarmikatu 44, 00130 Helsinki
Restaurant: Ravintola Postres, address: Eteläesplanadi 8, 00130 Helsinki
Restaurant: Thai Fast Food Du Dii (Dudii), address: Viides linja 7, 00530 Helsinki
Restaurant: Theron Catering Sörnäinen, address: Lautatarhankatu 2 C, 00580 Helsinki
Restaurant: Bakfickan, address: Liisankatu 2, 00170 Helsinki
Restaurant: König Helsinki, address: Mikonkatu 4, 00100 Helsinki
Restaurant: Kiinan ruusu, address: Ajomiehentie 1, 00390 Helsinki
Restaurant: Musta Härkä, address: Mäkelänkatu 52, 00510 Helsinki
Restaurant: Restaurant & Cafe Simonkatu, address: Simonkatu 9, HELSINKI
Restaurant: NJK, address: Valkosaari 1, 00140 Helsinki
Restaurant: Ravintola Lysti, address: Vattuniemenkatu 12, HELSINKI
Restaurant: Galleria-ravintola Wellamo, address: Laivastokatu 18, 00160 Helsinki
Restaurant: Ravintola Pikku-Pelikaani, address: Meri-Rastilan kuja 2, HELSINKI
Restaurant: Ravintola Pompier, address: Albertinkatu 29, 00180 Helsinki
Restaurant: ISS Menuel, address: Elimäenkatu 17 - 19, 00510 Helsinki
Restaurant: Hiisi, address: Fenniapasaasi Yöaikaan Kaisaniemenkatu 4, 00100 Helsinki
Restaurant: Market flavours, address: Kauppatori, 00130 Helsinki
Restaurant: Ravintola Karelia, address: Käpylänkuja 1, 00610 Helsinki
Restaurant: Ravintola Savotta, address: Aleksanterinkatu 22, 00100 Helsinki
Restaurant: 1-Jaskan Grilli, address: Dagmarinkatu -, 00100 Helsinki
Restaurant: Vespa, address: Eteläesplanadi 22, 00130 Helsinki
Restaurant: Ravintola AVA, address: Valimotie 2, 00380 Helsinki
Restaurant: Ravintola Rainbow, address: Ratavartijankatu 3, HELSINKI
Restaurant: Grand Shanghai, address: Ateneuminkuja 2, 00100 Helsinki
Restaurant: Café Stockmannin kulma, address: Mannerheimintie, 00100 Helsinki
Restaurant: Hesburger Hakaniemi, address: Hämeentie 2, 00530 Helsinki
Restaurant: Kannelmäen Pizzeria, address: Klaneettitie 12 A 10, 00420 Helsinki
Restaurant: Päätypub, address: Kankaretie 11 A, HELSINKI
Restaurant: Pizza Express - Itä-Pakila, address: Koulumestarintie 15, 00680 Helsinki
Restaurant: Cafe Tanja, address: Tyynenmerenkatu 1, 00220 Helsinki
Restaurant: Southern Fried Chicken, address: Mannerheimintie 18, 00100 Helsinki
Restaurant: Piccolo Pizza, address: Ratapihantie 6, 00520 Helsinki
Restaurant: Ravintola Talin kartano, address: Talin Puistotie, 00350 Helsinki
Restaurant: Sis. Deli Ullanlinna, address: Korkeavuorenkatu 6, 00150 Helsinki
Restaurant: Himalaya, address: Ratakatu 1, 00120 Helsinki
Restaurant: Funky Kitchen, address: Tivolikuja 1, 00510 Helsinki
Restaurant: Olympix bar & cafe, address: Mäntymäki 2, HELSINKI
Restaurant: Ravintola Viisi Penniä, address: Mannerheimintie 55, HELSINKI
Restaurant: ALiShan, address: Läkkisepäntie 14, 00620 Helsinki
Restaurant: Haagan Pizzapalvelu, address: Laajasuontie 8, 00320 Helsinki
Restaurant: Katukeittiö, address: Kontulan Ostoskeskus, 00940 Helsinki
Restaurant: Restaurang Prakticum, address: Jan-Magnus Janssonin Aukio 5, 00550 Helsinki
Restaurant: Ravintola Loiste, address: Kaivokatu 3 A, 00100 Helsinki
Restaurant: F8 Tema, Stockmann 8. krs, address: Stockmannin tavaratalo, 8 krs., Aleksanterinkatu 52, 00100 Helsinki
Restaurant: Kahvila-konditoria Wanzetta, address: Liisankatu 9, 00170 Helsinki
Restaurant: Mount Everest Nokka, address: Luotsikatu 12, 00160 Helsinki
Restaurant: Fabian, address: Pohjoinen Makasiinikatu 6, HELSINKI
Restaurant: Kotirouva, address: Rusthollarintie 2, 00910 Helsinki
Restaurant: Theron Catering Rantatie, address: Hermannin rantatie 8, 00580 Helsinki
Restaurant: Pub Merimies, address: Merimiehenkatu 27, HELSINKI
Restaurant: Bud's Pizzeria, address: Helsinginkatu 11, 00500 Helsinki
Restaurant: Marian konditoria Columbus, address: Vuotie 45, 00980 Helsinki
Restaurant: Ravintola Mexi, address: Mannerheimintie 53, HELSINKI
Restaurant: Dorocis Cafe, address: Ristipellontie 21, 00390 Helsinki
Restaurant: Bullman, address: Fleminginkatu 21 B, 00500 Helsinki
Restaurant: Nur Pizza Kebab, address: Yhdyskunnantie 43, 00680 Helsinki
Restaurant: Ravintola Laila, address: Karhulantie 13, 00910 Helsinki
Restaurant: Ravintola Rytmi, address: Toinen linja 2, HELSINKI
Restaurant: Interpizza Hämeentie, address: Hämeentie 81, 00550 Helsinki
Restaurant: Ravintola Dogtori, address: Sompiontori 1, HELSINKI
Restaurant: Ravintola Provinssi, address: Korvatunturintie 2, HELSINKI
Restaurant: Café Chapman, address: Suomenlinna B 1, 00190 Helsinki
Restaurant: Sea Horse, address: Kapteeninkatu 11, 00140 Helsinki
Restaurant: Marian konditoria Ristikko, address: Ajomiehentie 1, 00390 Helsinki
Restaurant: Pub 99, address: Mannerheimintie 58, HELSINKI
Restaurant: Ravintolalaiva Flying Dutch, address: Siltasaarenkatu 2, HELSINKI
Restaurant: Hotelli Arkadia, address: Tattarisuontie 1, HELSINKI
Restaurant: Pub 94, address: Ostostie 4, 00940 Helsinki
Restaurant: Tartan, address: Vanhaistentie 1, HELSINKI
Restaurant: Katajanokan Kasino, address: Laivastokatu 1, 00160 Helsinki
Restaurant: Ilmatar, address: Bulevardi 2-4, 00120 Helsinki
Restaurant: Beaver Bar/Majava Baari, address: Porthaninkatu 9, HELSINKI
Restaurant: Pivnice Poseidon, address: Kruunuvuorenkatu 1, 00160 Helsinki
Restaurant: Sport Hampuris, address: Varikkotie 4, 00900 Helsinki
Restaurant: Ravintola Tilkanranta, address: Tilkankatu 6, 00300 Helsinki
Restaurant: Ravintola Kontulan Kaari, address: Kontulankaari 1 a 46, 00940 Helsinki
Restaurant: Reissumies Pub, address: Koulutanhua 6, HELSINKI
Restaurant: Walhalla, address: Suomenlinna A7, 00190 Helsinki
Restaurant: Koko Jazz Club, address: Hämeentie 3, HELSINKI
Restaurant: Sodexo Heikkiläntie 7, address: Heikkiläntie 7, 00210 Helsinki
Restaurant: Kippo Kukontori, address: Yrjönkatu 29, 00100 Helsinki
Restaurant: Coffee Bar, address: Siltasaarenkatu 8-10, 00530 Helsinki
Restaurant: Bar 71, address: Meripihkatie 1, HELSINKI
Restaurant: Unicafe Meilahti, address: Haartmaninkatu 3, 00290 Helsinki
Restaurant: Café Argos, address: Aleksanterinkatu 52, 00100 Helsinki
Restaurant: Robert's Coffee, Espressobar Stockmann, address: Aleksanterinkatu 52, HELSINKI
Restaurant: Ravintola Kartanon Kievari, address: Malminkartanonaukio 4, HELSINKI
Restaurant: Ravintola Karljohan, address: Yrjönkatu 21, HELSINKI
Restaurant: Ristorante Il Siciliano, address: Aleksanterinkatu 36, 00100 Helsinki
Restaurant: Salutorget, address: Pohjoisesplanadi 15, 00170 Helsinki
Restaurant: Four Seasons Salads & Delicatesses, address: Kapteeninkatu 24, 00140 Helsinki
Restaurant: Teboil Myllypuro, address: Myllypurontie 8, 00920 Helsinki
Restaurant: Central, address: Pietarinkatu 15, 00140 Helsinki
Restaurant: Mero-Himal, address: Veturitori 2, 00520 Helsinki
Restaurant: Southern Fried Chicken, Forum (pohjakerros), address: Mannerheimintie 14-20, pohjakerros, 00100 Helsinki
Restaurant: Star Cafe, address: Liisankatu 14, HELSINKI
Restaurant: Kontulan pizza&kebab, address: Ostostie 4, 00940 Helsinki
Restaurant: Classic Pizza Itäkeskus, address: Itäkatu 1-7, 00930 Helsinki
Restaurant: Mt. Everest Vilhola, address: Vilhonkatu 9, 00100 Helsinki
Restaurant: Acqua, address: Tammasaarenkatu 1-5, 00180 Helsinki
Restaurant: Kahvila Vety, address: Sörnäisten Rantatie 31, 00500 Helsinki
Restaurant: Burger King, address: Kaivokatu 1, 00100 Helsinki
Restaurant: Lemon Grass, address: Kolmas linja 12, 00530 Helsinki
Restaurant: Pivnice Hádanka, address: Mannerheimintie 104, HELSINKI
Restaurant: Hesburger Kallio, address: Helsinginkatu 28, 00530 Helsinki
Restaurant: Lihapullabaari, address: Tivolikuja 1, 00510 Helsinki
Restaurant: Mikura Sushi, address: Viipurinkatu 1 C, 00510 Helsinki
Restaurant: Theron Catering Ruoholahden Tähti, address: Porkkalankatu 22, 00180 Helsinki
Restaurant: Ravintola Pohjanpoika, address: Jakomäenkuja 4, HELSINKI
Restaurant: HelmiSimpukka Ala-Tikkurila, address: Härkävaljakontie 30, 00750 Helsinki
Restaurant: Ranta-Aura, address: Vilhonvuorenkatu 12 B, 00580 Helsinki
Restaurant: Ravintola Sir Olavi, address: Korppaanmäentie 11 A, HELSINKI
Restaurant: Angora (Capris), address: Kustaankatu 2, 00500 Helsinki
Restaurant: Ravintola Kurvitar, address: Hämeentie 58-60, HELSINKI
Restaurant: Dragon Glory, address: Tallinnanaukio 1 B, 00930 Helsinki
Restaurant: Rastilan Pizza Kebab, address: Vuotie 3, 00980 Helsinki
Restaurant: Ravintola Vanha Mylly, address: Linnanrakentajantie 12, 00810 Helsinki
Restaurant: Ravintola Viikin Kartano, address: Viikinkaari 8, 00790 Helsinki
Restaurant: Rice Garden, address: Siltasaarenkatu 12, 00530 Helsinki
Restaurant: Piano, address: Rauhankatu 15, 00170 Helsinki
Restaurant: Kappeli, address: Eteläesplanadi 1, 00130 Helsinki
Restaurant: Kaffecentralen Kamppi, address: Fredrikinkatu 59, 00100 Helsinki
Restaurant: Ravintola Toveri, address: Castréninkatu 3, HELSINKI
Restaurant: Brasserie Le Havre, address: Kaivokatu 12, 00100 Helsinki
Restaurant: Presso (Itäkeskus), address: Vanhanlinnantie 1, 00900 Helsinki
Restaurant: Café Amos, address: Yrjönkatu 27, 00100 Helsinki
Restaurant: Olipa kerran..., address: Albertinkatu 34, 00180 Helsinki
Restaurant: Vanha Kalasatama, address: Parrulaituri 2, 00540 Helsinki
Restaurant: Cafe Lemon, address: Kauppalantie 22, 00320 Helsinki
Restaurant: Hua Fu Jiu Lou, address: Kirkonkyläntie 5 A, 00700 Helsinki
Restaurant: Cafe Kiasma, address: Mannerheiminaukio 2, 00100 Helsinki
Restaurant: Kampin Pippuri (Ateneuminkuja), address: Ateneuminkuja 2A, 00100 Helsinki
Restaurant: Picnic Topeliuksenkatu 8, address: Topeliuksenkatu 8, 00250 Helsinki
Restaurant: Gran Delicato Kalevankatu, address: Kalevankatu 34, 00180 Helsinki
Restaurant: Subway Herttoniemi, address: Linnanrakentajantie 4, 00810 Helsinki
Restaurant: Pihlajan Pizzapalvelu, address: Vuolukiventie 7, 00710 Helsinki
Restaurant: William K. Annankatu, address: Annankatu 3, 00120 Helsinki
Restaurant: Bar Åke Night-Club, address: Kallvikintie 55, HELSINKI
Restaurant: Robert's Coffee Itis Pasaasi, address: Itäkatu 7, HELSINKI
Restaurant: Urheilutalon Keilakahvio, address: Helsinginkatu 25, 00510 Helsinki
Restaurant: Brewsters, address: Merikatu 6, 00120 Helsinki
Restaurant: Martina, address: Itämerenkatu 21, 00180 Helsinki
Restaurant: Brigantiini Mary Ann, address: Lahdensivunpolku 12, HELSINKI
Restaurant: Pizza Express Vaarala, address: Kalteentie 2, 00770 Helsinki
Restaurant: Ristorante Momento, address: Kauppakeskus Itis, 00930 Helsinki
